freebase_id,type,name
/m/0kb4h,award,National Board of Review: Top Ten Films
/m/0cr185,award,Tromsø International Film Festival's audience award
/m/0jwvf,nomination,"Academy Award for Best Cinematography, Color"
/m/0jwvf,nomination,Academy Award for Best Director
/m/0jwvf,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0hnd9xg,nomination,Golden Globe Award for Best Non-English Language Film
/m/0jwvf,nomination,Academy Award for Best Sound
/m/0pv2t,nomination,Academy Award for Best Actress
/m/0pv2t,nomination,Academy Award for Best Actor
/m/0glr36k,nomination,Academy Award for Best International Feature Film
/m/01f82x,nomination,Academy Award for Best International Feature Film
/m/0pv2t,nomination,Academy Award for Best Picture
/m/03d5161,nomination,César Award for Best Actress
/m/0pv2t,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0pv2t,nomination,Academy Award for Best Supporting Actress
/m/02q7fl9,nomination,Academy Award for Best Supporting Actress
/m/02q7fl9,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0294zg,nomination,Academy Award for Best Cinematography
/m/0294zg,nomination,Academy Award for Best Costume Design
/m/01m13b,nomination,European Film Award for Best Film
/m/0c1xlr,nomination,European Film Award for Best Film
/m/0294zg,nomination,Academy Award for Best Sound
/m/02t1mn,nomination,Academy Award for Best Sound
/m/01m13b,nomination,César Award for Best Foreign Film
/m/01m13b,nomination,Golden Globe Award for Best Actress – Motion Picture Drama
/m/01m13b,nomination,Japan Academy Prize for Outstanding Foreign Language Film
/m/0294zg,nomination,Academy Award for Best Original Score
/m/0gwvn7y,nomination,Academy Award for Best Animated Short Film
/m/062_pr,nomination,European Film Award for Best Actor
/m/01f82x,nomination,European Film Award for Best Actor
/m/01m13b,nomination,Satellite Award for Best Actress – Motion Picture
/m/01m13b,nomination,European Film Award for Best Actress
/m/0c1xlr,nomination,European Film Award for Best Actress
/m/01m13b,nomination,Independent Spirit Award for Best Foreign Film
/m/0c1xlr,nomination,European Film Award - People's Choice Award for Best Director
/m/01f82x,nomination,European Film Award for Best Screenwriter
/m/02q7fl9,nomination,European Film Academy Achievement in World Cinema Award
/m/01m13b,nomination,Satellite Award for Best Film
/m/01m13b,nomination,Goya Award for Best European Film
/m/01m13b,nomination,Robert Award for Best Costume Design
/m/04jnr9g,nomination,Young European Film of the Year
/m/0c1xlr,nomination,David di Donatello for Best Director
/m/047ls0y,nomination,"Academy Award for Best Live Action Short Film, Comedy"
/m/01m13b,nomination,Robert Award for Best Production Design
/m/0c1xlr,nomination,Jameson People's Choice Award for Best Actor
/m/0c1xlr,nomination,Jameson People's Choice Award for Best Actress
/m/02t1mn,nomination,Academy Award for Best Original Musical Score
/m/02t1mn,nomination,"Academy Award for Best Art Direction, Color"
/m/07kdlxz,nomination,AACTA Award for Best Adapted Screenplay
/m/07kdlxz,nomination,AACTA Award for Best Editing
/m/0463s1g,nomination,Academy Award for Best Documentary (Short Subject)
/m/04_01t_,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/04_01t_,nomination,Academy Award for Best Documentary (Short Subject)
/m/01k5_0,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0p4xl,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/04165w,nomination,Academy Award for Best Picture
/m/0p4xl,nomination,Academy Award for Best Picture
/m/01k5_0,nomination,Academy Award for Best Actress
/m/0p4xl,nomination,Academy Award for Best Actress
/m/0p4xl,nomination,Academy Award for Best Director
/m/04165w,nomination,Academy Award for Best Actor
/m/01k5_0,nomination,Academy Award for Best Supporting Actor
/m/04165w,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0fy66,nomination,Academy Award for Best Supporting Actress
/m/093gf2,nomination,Academy Award for Best Animated Feature
/m/026_2gb,nomination,Academy Award for Best Documentary Feature Film
/m/02pr9ws,nomination,Academy Award for Best Documentary Feature Film
/m/04165w,nomination,Academy Award for Best Film Editing
/m/0fy66,nomination,Academy Award for Best Film Editing
/m/01k5_0,nomination,Academy Award for Best Film Editing
/m/04165w,nomination,Academy Award for Best Costume Design
/m/04165w,nomination,Academy Award for Best Production Design
/m/0315rp,nomination,Academy Award for Best Visual Effects
/m/01k5_0,nomination,Golden Globe Award for Best Actress – Motion Picture Drama
/m/0p4xl,nomination,Golden Globe Award for Best Actress – Motion Picture Drama
/m/04165w,nomination,Academy Award for Best Original Score
/m/01k5_0,nomination,Academy Award for Best Original Score
/m/01k5_0,nomination,Japan Academy Prize for Outstanding Foreign Language Film
/m/01k5_0,nomination,Golden Globe Award for Best Actor – Motion Picture Drama
/m/0p4xl,nomination,Golden Globe Award for Best Director
/m/02vr3gz,nomination,European Film Award – People's Choice Award for Best European Film
/m/01k5_0,nomination,Golden Globe Award for Best Supporting Actor – Motion Picture
/m/02vr3gz,nomination,European Film Award for Best Film
/m/01k5_0,nomination,BAFTA Award for Best Original Music
/m/0p4xl,nomination,BAFTA Award for Best British Screenplay
/m/076t6dc,nomination,European Film Award for Best Film
/m/06b990,nomination,"Academy Award for Best Costume Design, Black-and-White"
/m/0p4xl,nomination,"Academy Award for Best Costume Design, Black-and-White"
/m/027qv32,nomination,Academy Award for Best Special Effects
/m/02vr3gz,nomination,European Film Award for Best Cinematographer
/m/02vr3gz,nomination,European Film Award for Best Composer
/m/02vr3gz,nomination,European Film Award for Best Actress
/m/076t6dc,nomination,European Film Award for Best Actress
/m/01k5_0,nomination,Golden Globe Award for Best Motion Picture – Drama
/m/01k5_0,nomination,Golden Globe Award for New Star of the Year – Actress
/m/046vs6,nomination,Broadcast Film Critics Association Award for Best Family Film
/m/01k5_0,nomination,NAACP Image Award for Outstanding Actor in a Motion Picture
/m/01k5_0,nomination,NAACP Image Award for Outstanding Motion Picture
/m/0p4xl,nomination,BAFTA Award for Best British Film
/m/076t6dc,nomination,European Film Award for Best Screenwriter
/m/01k5_0,nomination,Directors Guild of America Award for Outstanding Directing – Feature Film
/m/046vs6,nomination,Writers Guild of America Award for Best Adapted Screenplay
/m/046vs6,nomination,Teen Choice Award for Choice Movie - Drama
/m/0p4xl,nomination,Golden Globe Award for Best English-Language Foreign Film
/m/0p4xl,nomination,Directors Guild of America Award for Outstanding Directing – Feature Film
/m/0j44bzr,nomination,David di Donatello for Best Director
/m/0j3d9tn,award,César Award for Best Music Written for a Film
/m/0j3d9tn,award,César Award for Best Adaptation
/m/05n_1d,award,Louis Delluc Prize
/m/04nm0cr,award,César Award for Best Documentary Film
/m/0j3d9tn,award,César Award for Best Editing
/m/0gzj1z,award,Sitges Film Festival Best Actor award
/m/0mb8c,award,Hong Kong Film Award for Best Film
/m/026q88w,award,European Film Award for European Discovery of the Year
/m/032zcf,award,NAACP Image Award for Outstanding Supporting Actress in a Motion Picture
/m/02psgq,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/02psgq,nomination,Academy Award for Best Director
/m/051y3b1,nomination,Academy Award for Best Documentary (Short Subject)
/m/02psgq,nomination,"Academy Award for Best Costume Design, Black-and-White"
/m/02psgq,nomination,"Academy Award for Best Art Direction, Black and White"
/m/07j8r,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/024b91,nomination,César Award for Best Actress
/m/0279pk8,nomination,César Award for Best Actress
/m/07j8r,nomination,Academy Award for Best Picture
/m/0kv0w,nomination,Academy Award for Best Picture
/m/07j8r,nomination,Academy Award for Best Director
/m/0kv0w,nomination,Academy Award for Best Director
/m/0kv0w,nomination,Academy Award for Best Actress
/m/016z7f,nomination,Academy Award for Best Actress
/m/0b447rz,nomination,Academy Award for Best Actress
/m/07j8r,nomination,Academy Award for Best Actor
/m/016z7s,nomination,Academy Award for Best Actor
/m/016z7f,nomination,Academy Award for Best Actor
/m/087spk,nomination,Academy Award for Best International Feature Film
/m/016z7s,nomination,Academy Award for Best Supporting Actress
/m/016z7s,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0kv0w,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/03b_mmd,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/07j8r,nomination,Academy Award for Best Supporting Actor
/m/07j8r,nomination,Academy Award for Best Film Editing
/m/016z7s,nomination,Academy Award for Best Production Design
/m/073424,nomination,European Film Award for Best Film
/m/07nnp_,nomination,Golden Raspberry Award for Worst Actress
/m/07nnp_,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/050x91,nomination,European Film Award for Best Film
/m/0kv0w,nomination,Academy Award for Best Sound
/m/07nnp_,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/05cc0_,nomination,Academy Award for Best Story
/m/07nnp_,nomination,Golden Raspberry Award for Worst Actor
/m/0gkmks,nomination,Academy Award for Best Documentary (Short Subject)
/m/07nnp_,nomination,Golden Raspberry Award for Worst Original Song
/m/07nnp_,nomination,Golden Raspberry Award for Worst Screenplay
/m/051_8bc,nomination,Academy Award for Best Documentary (Short Subject)
/m/047p2dm,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/073424,nomination,European Film Award - People's Choice Award for Best Director
/m/07nnp_,nomination,Golden Raspberry Award for Worst Director
/m/050x91,nomination,European Film Award for Best Director
/m/050x91,nomination,European Film Award for Best Screenwriter
/m/07nnp_,nomination,Golden Raspberry Award for Worst Screen Couple/Ensemble
/m/07nnp_,nomination,Golden Raspberry Award for Worst Picture
/m/07j8r,nomination,European Film Award for Best Achievement
/m/0kv0w,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/02wch7m,nomination,Young European Film of the Year
/m/050x91,nomination,European Film Award for Best Supporting Actress
/m/050x91,nomination,European Film Academy Special Aspect Award for Best Music
/m/0271qq6,nomination,AACTA Award for Best Adapted Screenplay
/m/04g24wg,nomination,"Academy Award for Best Live Action Short Film, One-Reel"
/m/04f_b6n,award,"Academy Award for Best Live Action Short Film, One-Reel"
/m/0p4v_,award,Academy Award for Best Director
/m/026sq47,award,Academy Award for Best Documentary Feature Film
/m/0p4v_,award,Academy Award for Best Original Score
/m/0bfbg1,award,Online Film Critics Society Award for Best Documentary Film
/m/0bfbg1,award,Satellite Award for Best Documentary Film
/m/0bfbg1,award,Broadcast Film Critics Association Award for Best Documentary Film
/m/0p4v_,award,Academy Award for Best Picture
/m/0gf8ny0,award,César Award for Best Supporting Actress
/m/0p4v_,award,"Academy Award for Best Writing, Adapted Screenplay"
/m/0fh694,award,Academy Award for Best Supporting Actress
/m/028915_,award,Silver Bear Grand Jury Prize
/m/026yjp9,award,British Academy Film Awards
/m/0d8_7l,award,National Film Award for Best Feature Film
/m/0p4v_,award,National Board of Review Award for Best Film
/m/0p4v_,award,National Board of Review: Top Ten Films
/m/0kv3l0,award,AACTA Award for Best Original Music Score
/m/0kv3l0,award,AACTA Award for Best Sound
/m/04f_b6n,nomination,"Academy Award for Best Live Action Short Film, One-Reel"
/m/0536cmm,nomination,"Academy Award for Best Art Direction, Black and White"
/m/019l8m,nomination,Academy Award for Best Actress
/m/0p4v_,nomination,Academy Award for Best Actor
/m/0fh694,nomination,Academy Award for Best Actor
/m/0p4v_,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/055td_,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0p4v_,nomination,Academy Award for Best Supporting Actor
/m/019l8m,nomination,Academy Award for Best Supporting Actor
/m/0fh694,nomination,Academy Award for Best Supporting Actor
/m/0fh694,nomination,BAFTA Award for Best Original Screenplay
/m/07ww4xn,nomination,César Award for Best Music Written for a Film
/m/07ww4xn,nomination,César Award for Best Actress
/m/0p4v_,nomination,Academy Award for Best Director
/m/0fh694,nomination,Academy Award for Best Director
/m/0p4v_,nomination,Academy Award for Best Picture
/m/0fh694,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0fh694,nomination,Academy Award for Best Picture
/m/0fh694,nomination,BAFTA Award for Best Actor in a Leading Role
/m/0bfbg1,nomination,Academy Award for Best Documentary Feature Film
/m/0d5231,nomination,Academy Award for Best Documentary Feature Film
/m/0p4v_,nomination,Academy Award for Best Original Score
/m/0fh694,nomination,Academy Award for Best Original Score
/m/053gml,nomination,Academy Award for Best Makeup and Hairstyling
/m/0fh694,nomination,BAFTA Award for Best Actor in a Supporting Role
/m/0fh694,nomination,Golden Globe Award for Best Actor – Motion Picture Drama
/m/0p4v_,nomination,Academy Award for Best Supporting Actress
/m/055td_,nomination,Academy Award for Best Supporting Actress
/m/0fh694,nomination,Academy Award for Best Supporting Actress
/m/0fh694,nomination,Golden Globe Award for Best Motion Picture – Drama
/m/0fw92r,nomination,Academy Award for Best Sound
/m/0bfbg1,nomination,Online Film Critics Society Award for Best Documentary Film
/m/028915_,nomination,Academy Award for Best Story
/m/0fh694,nomination,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role
/m/0bfbg1,nomination,Satellite Award for Best Documentary Film
/m/0bfbg1,nomination,Broadcast Film Critics Association Award for Best Documentary Film
/m/0fh694,nomination,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role
/m/0fh694,nomination,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role
/m/026yjp9,nomination,Academy Award for Best Live Action Short Film
/m/0fh694,nomination,Satellite Award for Best Supporting Actor – Motion Picture
/m/0fh694,nomination,National Society of Film Critics Award for Best Supporting Actress
/m/0fh694,nomination,Satellite Award for Best Supporting Actress – Motion Picture
/m/0476ld,nomination,AACTA Award for Best Film
/m/0476ld,nomination,AACTA Award for Best Actor in a Supporting Role
/m/0fh694,nomination,Directors Guild of America Award for Outstanding Directing – Feature Film
/m/0fh694,nomination,Producers Guild of America Award for Best Theatrical Motion Picture
/m/0kv3l0,nomination,AACTA Award for Best Cinematography
/m/0kv3l0,nomination,AACTA Award for Best Original Music Score
/m/0kv3l0,nomination,AACTA Award for Best Sound
/m/0476ld,nomination,AACTA Award for Best Adapted Screenplay
/m/0476ld,nomination,AACTA Award for Best Actress in a Supporting Role
/m/0476ld,nomination,AACTA Award for Best Cinematography
/m/0p4v_,nomination,"Academy Award for Best Art Direction, Color"
/m/019l8m,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/019l8m,nomination,"Academy Award for Best Costume Design, Black-and-White"
/m/02w600m,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0f2l9k,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/0fw92r,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0fw92r,nomination,Academy Award for Best Special Effects
/m/04g072b,award,"Academy Award for Best Live Action Short Film, One-Reel"
/m/0h1hfql,award,registered museum
/m/027by1x,award,Medalla del Cercle d'Escriptors Cinematogràfics al millor guió original
/m/06zs6z,award,National Board of Review: Top Ten Films
/m/06zs6z,award,"Academy Award for Best Cinematography, Black-and-White"
/m/06zs6z,award,"Academy Award for Best Art Direction, Black and White"
/m/027by1x,award,Goya Award for Best Supporting Actress
/m/027by1x,award,Goya Award for Best Artistic Direction
/m/067588,award,AACTA Award for Best Actor in a Leading Role
/m/04g072b,nomination,"Academy Award for Best Live Action Short Film, One-Reel"
/m/067588,nomination,AACTA Award for Best Editing
/m/067588,nomination,AACTA Award for Best Original Music Score
/m/067588,nomination,AACTA Award for Best Original Screenplay
/m/067588,nomination,AACTA Award for Best Production Design
/m/067588,nomination,AACTA Award for Best Sound
/m/067588,nomination,AACTA Award for Best Film
/m/067588,nomination,AACTA Award for Best Actor in a Supporting Role
/m/067588,nomination,AACTA Award for Best Actress in a Supporting Role
/m/067588,nomination,AACTA Award for Best Actor in a Leading Role
/m/067588,nomination,AACTA Award for Best Cinematography
/m/067588,nomination,AACTA Award for Best Costume Design
/m/067588,nomination,AACTA Award for Best Direction
/m/0dgs3vd,nomination,AACTA Award for Best Cinematography
/m/06zs6z,nomination,Academy Award for Best Director
/m/04zxc5w,nomination,Academy Award for Best Documentary Feature Film
/m/04zzcld,nomination,Academy Award for Best Documentary Feature Film
/m/0b7tzm,nomination,European Film Award for Best Actor
/m/06zs6z,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/027by1x,nomination,Academy Award for Best International Feature Film
/m/04kkz8,nomination,Academy Award for Best Original Musical or Comedy Score
/m/06zs6z,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/06zs6z,nomination,"Academy Award for Best Art Direction, Black and White"
/m/0g0kt0,nomination,"Academy Award for Best Cinematography, Color"
/m/01lstj,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/06zs6z,nomination,Academy Award for Best Picture
/m/03yhtnn,nomination,AACTA Award for Best Actor in a Supporting Role
/m/03yhtnn,nomination,AACTA Award for Best Adapted Screenplay
/m/03yhtnn,nomination,AACTA Award for Best Actor in a Leading Role
/m/0jqd3,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/026fm_6,nomination,Academy Award for Best Director
/m/028r88,nomination,Academy Award for Best International Feature Film
/m/04w7rn,nomination,Academy Award for Best Production Design
/m/0mmbb,nomination,Academy Award for Best Supporting Actor
/m/03hn50j,nomination,Academy Award for Best Costume Design
/m/0jqd3,nomination,Academy Award for Best Film Editing
/m/04w7rn,nomination,Academy Award for Best Visual Effects
/m/02sg5v,nomination,Golden Raspberry Award for Worst Actress
/m/026fm_6,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/04yf7wf,nomination,Academy Award for Best Live Action Short Film
/m/03hn50j,nomination,AACTA Award for Best Film
/m/03hn50j,nomination,AACTA Award for Best Actor in a Supporting Role
/m/03hn50j,nomination,AACTA Award for Best Adapted Screenplay
/m/03hn50j,nomination,AACTA Award for Best Actress in a Supporting Role
/m/03hn50j,nomination,AACTA Award for Best Cinematography
/m/03hn50j,nomination,AACTA Award for Best Actress in a Leading Role
/m/03hn50j,nomination,AACTA Award for Best Costume Design
/m/02pl7bh,nomination,"Academy Award for Best Art Direction, Black and White"
/m/0jqd3,nomination,"Academy Award for Best Art Direction, Color"
/m/03hn50j,nomination,AACTA Award for Best Direction
/m/03hn50j,nomination,AACTA Award for Best Editing
/m/02pl7bh,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/02pl7bh,nomination,"Academy Award for Best Costume Design, Black-and-White"
/m/03hjvlw,nomination,"Academy Award for Best Costume Design, Color"
/m/03hjvlw,nomination,"Academy Award for Best Art Direction, Color"
/m/0d8nc5,nomination,Directors Guild of America Award for Outstanding Directing – Children's Programs
/m/0gt35,nomination,Academy Award for Best Picture
/m/0_8vl,nomination,Academy Award for Best Picture
/m/0gt35,nomination,Academy Award for Best Director
/m/02h22,nomination,Academy Award for Best Director
/m/0173wl,nomination,Academy Award for Best Picture
/m/0h69v,nomination,Academy Award for Best Picture
/m/0173wl,nomination,Academy Award for Best Director
/m/0h69v,nomination,Academy Award for Best Director
/m/0_8vl,nomination,Academy Award for Best Actor
/m/0173wl,nomination,Academy Award for Best Actress
/m/0h69v,nomination,Academy Award for Best Actress
/m/0b1t5z,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/02h22,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0_8vl,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/04zxt1p,nomination,Academy Award for Best Documentary Feature Film
/m/0989t0,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/04ycw69,nomination,Academy Award for Best Documentary Feature Film
/m/0h69v,nomination,Academy Award for Best Actor
/m/01381b,nomination,Academy Award for Best Actor
/m/02h22,nomination,Academy Award for Best Cinematography
/m/0_8vl,nomination,Academy Award for Best Cinematography
/m/03d14f7,nomination,Academy Award for Best International Feature Film
/m/0b1t5z,nomination,Academy Award for Best Costume Design
/m/0gt35,nomination,Academy Award for Best Production Design
/m/0_8vl,nomination,Academy Award for Best Production Design
/m/0gt35,nomination,Academy Award for Best Supporting Actor
/m/0_8vl,nomination,Academy Award for Best Supporting Actress
/m/0gt35,nomination,Academy Award for Best Film Editing
/m/02h22,nomination,Academy Award for Best Film Editing
/m/0173wl,nomination,Academy Award for Best Supporting Actor
/m/0h69v,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/02rhjj,nomination,Academy Award for Best Cinematography
/m/0h69v,nomination,Academy Award for Best Cinematography
/m/0173wl,nomination,Academy Award for Best Film Editing
/m/01381b,nomination,Academy Award for Best Film Editing
/m/02h22,nomination,Academy Award for Best Sound Editing
/m/0_8vl,nomination,Academy Award for Best Original Score
/m/0gt35,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/0gt35,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/02h22,nomination,Academy Award for Best Sound
/m/01d2v1,nomination,Academy Award for Best Visual Effects
/m/0173wl,nomination,Academy Award for Best Original Score
/m/0845l5,nomination,Academy Award for Best Sound
/m/01381b,nomination,Academy Award for Best Sound
/m/0b87gw,nomination,European Film Award for Best Film
/m/01381b,nomination,Academy Award for Best Story
/m/05c06b3,nomination,Academy Award for Best Animated Short Film
/m/026y9h8,nomination,Academy Award for Best Special Effects
/m/0173wl,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/01381b,nomination,"Academy Award for Best Cinematography, Color"
/m/01381b,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0fqs252,nomination,Academy Award for Best Original Musical Score
/m/01rvg6,nomination,Academy Award for Best Director (Comedy Picture)
/m/0b87gw,nomination,European Film Award for Best Actor
/m/0dttly,nomination,AACTA Award for Best Actor in a Supporting Role
/m/0dttly,nomination,AACTA Award for Best Actress in a Supporting Role
/m/0dttly,nomination,AACTA Award for Best Cinematography
/m/0dttly,nomination,AACTA Award for Best Actress in a Leading Role
/m/0dttly,nomination,AACTA Award for Best Original Screenplay
/m/0sy44,award,Saturn Award for Best Horror Film
/m/0sy44,award,Saturn Award for Best Writing
/m/0sy44,award,Saturn Award for Best Actress
/m/03qgvkd,award,Premio Unión de Actores a la mejor actriz protagonista de cine
/m/043ltwt,award,National Film Award for Best Feature Film
/m/03qgvkd,award,Silver Shell for Best Actress
/m/03qgvkd,award,Goya Award for Best Actress
/m/03qgvkd,award,Goya Award for Best Adapted Screenplay
/m/03qgvkd,award,Medal of the Circle of Cinematographic Writers for the best actress
/m/05p8y6r,award,Greta
/m/0m_h6,award,Academy Award for Best Original Dramatic or Comedy Score
/m/05hbry,award,Academy Award for Best Special Effects
/m/06qw_,award,Primetime Emmy Award for Outstanding Original Main Title Theme Music
/m/05k2l2,award,Filmfare Award for Best Film
/m/0m_h6,award,"Academy Award for Best Costume Design, Color"
/m/07fpw5,award,Animation Kobe Theatrical Film Award
/m/03grrsj,award,National Board of Review: Top Ten Films
/m/03b17s,award,National Board of Review: Top Ten Films
/m/0cm5yf,award,Academy Award for Best Supporting Actress
/m/0ds2l81,award,Genesis Award
/m/0hx4y,award,Academy Award for Best Visual Effects
/m/0cm5yf,award,Academy Award for Best Film Editing
/m/0hx4y,award,Academy Award for Best Sound Editing
/m/0bycr2p,award,Golden Shell
/m/03dtt3,award,IIFA Award for Best Supporting Actor
/m/0hx4y,award,Academy Award for Best Sound
/m/0bycr2p,award,Silver Bear for Best Actor
/m/0hx4y,award,Saturn Award for Best Science Fiction Film
/m/0hx4y,award,Saturn Award for Best Director
/m/03dtt3,award,Bollywood Movie Award – Best Story
/m/03dtt3,award,Filmfare Award for Best Supporting Actor
/m/0g4p4nv,award,Filmfare Award for Best Film
/m/0pttd,award,National Board of Review: Top Ten Films
/m/03dtt3,award,Filmfare Award for Best Scene of the Year
/m/03dtt3,award,Filmfare Award for Best Sound Design
/m/03dtt3,award,IIFA Award for Best Costume Design
/m/0462w19,award,Academy Award for Best Live Action Short Film
/m/0hx4y,award,Hugo Award for Best Dramatic Presentation
/m/0g4p4nv,award,Zee Cine Award for Best Film
/m/03dtt3,award,Filmfare Critics Award for Best Actor
/m/03dtt3,award,Bollywood Movie Award – Critics Award Male
/m/03dtt3,award,IIFA Award for Best Story
/m/03dtt3,award,IIFA Award for Star Debut of the Year – Male
/m/03dtt3,award,IIFA Award for Star Debut of the Year – Female
/m/026w177,award,Academy Award for Best International Feature Film
/m/02__34,award,Academy Award for Best Cinematography
/m/047pyjv,award,Academy Award for Best Documentary (Short Subject)
/m/081h8v,award,Annecy Cristal for a Feature Film
/m/03g_mrv,award,European Film Academy Critics Award
/m/0gkh2x6,award,César Award for Best Costume Design
/m/0g9yrw,award,Golden Raspberry Award for Worst New Star
/m/07k43bd,award,European Film Award for Best Actress
/m/0gkh2x6,award,Lumières Award for Most Promising Actress
/m/0g9yrw,award,Golden Raspberry Award for Worst Screenplay
/m/0g9yrw,award,Golden Raspberry Award for Worst Visual Effects
/m/0g9yrw,award,Golden Raspberry Award for Worst Picture
/m/01_wqb,award,National Board of Review: Top Ten Films
/m/081h8v,award,Amanda Award for Best Film
/m/081h8v,award,The people's Canon Award
/m/02q3lxh,award,AACTA Award for Best Cinematography
/m/02q3lxh,award,AACTA Award for Best Costume Design
/m/02q3lxh,award,AACTA Award for Best Original Music Score
/m/02q3lxh,award,AACTA Award for Best Production Design
/m/02q3lxh,award,AACTA Award for Best Sound
/m/0408bj2,award,National Board of Review: Top Ten Films
/m/027xf71,award,National Film Award for Best Feature Film
/m/08h6r7,award,AACTA Award for Best Actress in a Leading Role
/m/02qbvf2,award,Filmfare Award for Best Film – Malayalam
/m/0bhcwdd,award,AACTA Award for Best Production Design
/m/0fyb4l,award,Golden Raspberry Award for Worst Actress
/m/08h6r7,award,Silver Shell for Best Actress
/m/08h6r7,award,AACTA Award for Best Actor in a Supporting Role
/m/08h6r7,award,AACTA Award for Best Actress in a Supporting Role
/m/04y93kp,award,National Board of Review: Top Ten Films
/m/09sr0,award,Academy Award for Best Cinematography
/m/09sr0,award,Academy Award for Best Film Editing
/m/04jwjq,award,IIFA Award for Best Movie
/m/04jwjq,award,IIFA Award for Best Music Director
/m/04jwjq,award,IIFA Award for Best Supporting Actress
/m/04jwjq,award,Zee Cine Award for Best Actor – Male
/m/0kv70w,award,Louis Delluc Prize
/m/04jwjq,award,Bollywood Movie Award – Best Music Director
/m/04jwjq,award,Bollywood Movie Award – Best Director
/m/04jwjq,award,Bollywood Movie Award – Best Story
/m/04jwjq,award,Bollywood Movie Award – Best Costume Designer
/m/04jwjq,award,Zee Cine Award for Best Director
/m/04jwjq,award,Screen Award for Jodi No. 1
/m/04f__42,award,Academy Award for Best Live Action Short Film
/m/02ry36v,award,David di Donatello for Best Film
/m/04jwjq,award,Bollywood Movie Award – Best Actor
/m/04jwjq,award,Bollywood Movie Award – Best Film
/m/04jwjq,award,IIFA Award for Best Makeup
/m/04jwjq,award,IIFA Award for Best Story
/m/04jwjq,award,Stardust Award for Best Supporting Actress
/m/04jwjq,award,Stardust Award for Star of the Year – Female
/m/09sr0,award,Dallas-Fort Worth Film Critics Association Award for Best Film
/m/04jwjq,award,Zee Cine Award for Best Actor in a Supporting Role – Female
/m/04jwjq,award,Filmfare Award for Best Story
/m/04jwjq,award,Filmfare Award for Best Dialogue
/m/04jwjq,award,Filmfare Award for Best Film
/m/04jwjq,award,Screen Award for Best Actor
/m/04jwjq,award,IIFA Award for Best Director
/m/04jwjq,award,IIFA Award for Best Actor
/m/0d9wpt,award,Filmfare Award for Best Film
/m/027g8pz,award,Golden Calf for Best Feature Film
/m/04jwjq,award,National Film Award for Best Popular Film Providing Wholesome Entertainment
/m/04jwjq,award,Zee Cine Award for Best Film
/m/04x4nh,award,National Board of Review: Top Ten Films
/m/027g8pz,award,Platinum Film
/m/0fr9gm,award,David di Donatello for Best Foreign Actress
/m/02rdyyz,award,Golden Leopard
/m/02rznd9,nomination,Academy Award for Best Supporting Actor
/m/027typw,nomination,Academy Award for Best Documentary Feature Film
/m/04zzq__,nomination,Academy Award for Best Documentary (Short Subject)
/m/0524kz9,nomination,Academy Award for Best Documentary (Short Subject)
/m/04zxhtb,nomination,Academy Award for Best Documentary (Short Subject)
/m/04g3cm,nomination,Academy Award for Best Film Editing
/m/05228s1,nomination,David di Donatello for Best Director
